post_id,filename,description,likes,comments,views
"2725110394848194883","2021-12-09_2725110394848194883.jpg","Fresh flat piercing with a stunning 14k yellow gold ""beading heart"" by our friends at @junipurrjewelry. What a brilliant choice for this piercing","37","7","0"
"2726473330250225494","2021-12-11_2726473330250225494.jpg","Daith piercings are one of my favorites to do! This daith piercing is rocking a solid 14k yellow gold ""Gigi"" by our friends at @buddhajewelryorganics. Genuine opal solitaire drops accent this stellar row of czs for a look that is worth its weight in gold.","89","6","0"
"2730111310861170622","2021-12-16_2730111310861170622.jpg","Been so busy,, so sorry for the lack of posts! Fresh double helix with titanium set cz solitaires in cascading size. This picture is what you see vs what you don't. Did you know the angle of your piercing is crucial to the way it heals? Always make sure to research your piercer and know what they are capable of. Happy healing!","111","2","0"
"2733764688954543306","2021-12-21_2733764688954543306.jpg","Solid 14k gold ""Temple"" upgrade for this client by our friends at @tawapa. Delicately layered beading over a scallop edge gives this piece such amazing depth.","69","3","0"
"2735192562098070032","2021-12-23_2735192562098070032.jpg","Piercings not done by me but happily upgraded to all solid 14k white gold threadless ends by our friends at @buddhajewelryorganics. Featuring the ""Staxx""with genuine white topaz(second hole) the ""desden""(3rd and 5th holes) and the ""multiplicity"" (4th hole)","102","7","0"
"2739560361067256795","2021-12-29_2739560361067256795.jpg","Super rad fresh septum piercing with a solid 14k white gold barbed wire cup and divit ring from our friends at @tawapa. I just love how intricate this piece is, with a full wrap around barb concept.","156","4","0"
"2741129915895433761","2021-12-31_2741129915895433761.jpg","This year has been insane! Thank you to everyone for your ongoing support of what I do. A special thank you to all my suppliers for keeping me running @buddhajewelryorganics 
@tawapa 
@interstellarjewelryproductions 
@junipurrjewelry 
@neometaljewelry 
@leroifinejewellery 
@neilmedpiercingaftercare 
@industrialstrength
@apex_piercing
@bodygems
@aurisjewelry
An even bigger thank you to all my amazing clients and colleagues for all the trust and allowing me to do amazing things! 
Much love and happy new year... here's to a bigger and better 2022!","137","5","0"
"2749668301670160410","2022-01-12_2749668301670160410.webp","This client has a love of mixed metals. So for her fresh double conch we used a solid 14k yellow gold ""Tauriel"" by our friends at @junipurrjewelry and a titanium prong set cz solitaire underneath. Two delicate pieces... One dynamic look!","104","5","0"
"2751866455252699447","2022-01-15_2751866455252699447.webp","This daith is simple buddahful! Solid 14k yellow gold ""Simone"" made by our good friends at @buddhajewelryorganics. This piece demands attention with 5 genuine @swarovski czs in cascading size surrounded by delicate beading for a truly stellar addition to any piercees collection.","46","3","0"
"2754039690853445151","2022-01-18_2754039690853445151.webp","Fresh double tragus for the super rad client. Featuring 2 genuine @swarovski czs titanium prong set solitaires and titanium flat back labret studs by @neometaljewelry","107","6","0"
"2754766141686766112","2022-01-19_2754766141686766112.webp","Fresh double helix piercing on Alex! She decided on a solid 14k yellow gold ""Gala"" and a solid 14k yellow gold ""zuri"" both by our amazing friends at @buddhajewelryorganics. These two pieces go so well together. What's not to love?","67","4","0"
"2756213548771606301","2022-01-21_2756213548771606301.webp","Meet the ""Lyra""! She is one of the January drops from our amazing friends at @buddhajewelryorganics. Solid 14k white gold with genuine reticulated quartz center stone with a double cz side accent. We have a few different combinations available currently... so check my story out for other versions!","66","5","0"
"2757010482922937716","2022-01-22_2757010482922937716.webp","Fresh tragus done with a solid 14k yellow gold ""Limelight"" with genuine tourmalated quartz from the January launch and our great friends at @buddhajewelryorganics. Cut to perfection...where each piece is completely different. What a great fit for this amazing clients anatomy!","119","6","0"
"2760553334411907250","2022-01-27_2760553334411907250.webp","Fresh conch piercing using a solid 14k white gold ""Elevate"" with genuine moss agate from our friends at @buddhajewelryorganics. This obtuse kite cut is elegantly accented by a delicate row of czs along the outer edge, for a brilliant addiction to this clients current ear project.","60","5","0"
"2764194051235601987","2022-02-01_2764194051235601987.webp","Fresh outer helix piercing with a solid 14k yellow gold ""koi"" from our friends at @junipurrjewelry. Perfectly detailed and flawlessly intricate this piece demands a second look.","465","8","0"
"2764904418937074249","2022-02-02_2764904418937074249.webp","Fresh conch piercing with a stunning solid 14k yellow gold ""double zuri"" threadless end by our friends at @buddhajewelryorganics. This gorgeous little beauty contains to rounded marquise style genuine opals for a splash of color.","74","5","0"
"2765679660919749553","2022-02-03_2765679660919749553.webp","Got to do this awesome set of high nostrils yesterday on a truly amazing client. This perfect pair is featuring 2mm threadless ends in chrome by our friends at @neometaljewelry. (Lowers not done by me)","116","2","0"
"2767113224836128118","2022-02-05_2767113224836128118.webp","Awesome little second lobe piercing with a stellar ""luna moth"" solid 14k yellow gold threadless end by our friends at @junipurrjewelry. Brilliantly detailed and elegant down to the 4 micro czs in the wings. The perfect piece for a client who absolutely loves Luna moths.","76","4","0"
"2769356865101307476","2022-02-08_2769356865101307476.webp","I did this double helix almost 10 yrs ago, and got to upgrade it today! 14k rose gold ""LA baby"" by our friends at @buddhajewelryorganics on bottom and a stellar 14k rose gold ""Lustre"" from @tawapa. What a killer combo for this forever client.","1679","8","0"
"2770732136094126281","2022-02-10_2770732136094126281.webp","Fresh daith with a solid 14k white gold ""Gemma trio"" seamless ring by our amazing friends at @buddhajewelryorganics. Polished to perfection, this baguette cut triple cascades in size for a beautiful and elegant effect fit for a Queen/King. With no hinges and no seam this piece is perfect to heal with as the wearable surface is flawless.","100","4","0"
"2771389063009468496","2022-02-11_2771389063009468496.webp","Fresh conch piercing with a solid 14k yellow gold ""Dani"" by ourfriends at @junipurrjewelry.  This delicately arched threadless end contains alternating faux opal and czs in a cascade for the perfect fit.","138","8","0"
"2772135725459027621","2022-02-12_2772135725459027621.webp","This client came in with an exact idea of what she wanted... and we shopped for the perfect jewelry to capture her idea. Fresh outer lower helix with a solid 14k white gold ""Multiplicity"" and a fresh lower flat with a solid 14k white gold ""Warhol"" both made by our amazing friends at @buddhajewelryorganics. These threadless ends offer beauty and elegance at every turn.","247","7","0"
"2774397864869374172","2022-02-15_2774397864869374172.webp","Fresh nostril piercing with a solid 14k rose gold threadless ""Tauriel"" from our friends at @junipurrjewelry. This design offers a slightly bolder statement than just a cz solitaire and is balanced to perfection.","135","3","0"
"2775787841520105794","2022-02-17_2775787841520105794.webp","Holy deep helix! Fresh flat piercing with a solid 14k white gold ""Cascade"" by our forever friends at @buddhajewelryorganics. These three czs sit in a row format with 3 white gold chain link style chains in a true waterfall like style. What a jaw dropping pierce for this super rad client!","162","4","0"
"2776494598806361035","2022-02-18_2776494598806361035.webp","Fresh conch piercing with a super rad 14k yellow gold ""elevate"" with genuine ruticulated quartz with cz trim. These unique and brilliant pieces are made by our amazing friends at @buddhajewelryorganics and is part of their January launch of new designs. Because its genuine stone each piece is absolutely unique  just like each client. I just love these!","76","4","0"
"2777201026679564824","2022-02-19_2777201026679564824.webp","Hot damn! This daith piercing is rocking a solid 14k yellow gold ""INDRA"" from our amazing friends at @buddhajewelryorganics. A delicate line of prong set czs lies amongst delicately balanced beadwork and intricate detailing for a jaw dropping addition. What's not to love?","329","8","0"
"2779512936893712298","2022-02-22_2779512936893712298.webp","I love the fact that I get to work on my friends/colleagues. Can we just mention how stellar this solid 14k ""barbed wire"" seamless ring is on @snotn0se. What an amazing upgrade for an absolutely amazing human... made by our friends at @tawapa 
Piercing not done by me...
But totally go check her work out at @snotn0se","204","8","0"
"2780837759318149307","2022-02-24_2780837759318149307.webp","Healed conch piercing got a stellar upgrade to a solid 14k gold ""Nyx"" clicker ring from our amazing friends at @buddhajewelryorganics. This clicker has a stunning teardrop solitaire center with delicate prong set czs along the ring. What a flawless finish for this piercing!","593","17","0"
"2782269427032793967","2022-02-26_2782269427032793967.webp","Fresh conch piercing with a beautiful solid 14k yellow gold ""Multiplicity"" by our amazing friends at @buddhajewelryorganics. This piece contains 3 marquise cut czs in cascading size for a design that carries a slight curve to it, making it versatile in many piercings. What a gorgeous and delicate addition for this client.","150","10","0"
"2784613113031570141","2022-03-01_2784613113031570141.webp","When you just love gold in all its glory. We upgraded this clients double nostril (not by me) to an amazing mixed metal combination.She decided on a  Solid 14k white gold ""Eloise"" and a solid 14k yellow gold ""stay gold"" threadless end combination made by our friends at @buddhajewelryorganics that is to die for. Pictures do no justice to the shine that comes from this combination.","146","10","0"
"2785928161628875459","2022-03-03_2785928161628875459.webp","Glow baby... glow! This fresh tragus is slaying with a solid 14k gold ""mini soho"" by our awesome friends at @buddhajewelryorganics. This threadless end has a mini kite cut genuine @swarovski cz that sparkles beyond compare.","131","7","0"
"2787366638796239944","2022-03-05_2787366638796239944.webp","Fresh lower helix with a solid 14k white gold ""Lyra"" by our friends at @buddhajewelryorganics. This threadless end carries two princess cut czs in perfect balance with a pentacut cz. I just love how this piece nestles perfectly for this clients anatomy.","90","4","0"
"2789536172282553212","2022-03-08_2789536172282553212.mp4","Fresh restock of @buddhajewelryorganics. Come on in and check them out! February drops have just landed as well and plenty of new rings!","774","16","0"
"2791005627775023691","2022-03-10_2791005627775023691.webp","Fresh outer helix piercing with a solid 14k rose gold ""Paragon"" by our friends at @buddhajewelryorganics. This threadless end contains two czs nestled into a delicate filigree design for a versatile look anyone can fall in love with. Available in white and yellow gold as well.","116","14","0"
"2791889905530554002","2022-03-11_2791889905530554002.webp","When you love London blue topaz there was just no other choice than this threadless end. Fresh high lobe with a stunning ""Vivienne"" in solid 14k yellow gold by our friends at @buddhajewelryorganics. This piece nestled so nicely amongst her already healed first and second lobal piercings. What a great addition for this client!","132","12","0"
"2794576959240212703","2022-03-15_2794576959240212703.webp","We upgraded this healed upper helix to a stunning solid 14k gold ""Lyra"" threadless end by @buddhajewelryorganics. This beauty has genuine Mercury Mist Topaz with a dual drop of genuine opal and cz for a thrilling triple threat. Many other combinations are available, be sure to check them out!","648","16","0"
"2796049449342735367","2022-03-17_2796049449342735367.webp","Fresh helix with a solid 14k yellow gold ""Bernadette"" by @junipurrjewelry. Five tapered baguette cuts create a stunning arc that fits perfectly in this clients anatomy.","326","10","0"
"2796767608635098129","2022-03-18_2796767608635098129.webp","I got the absolute pleasure of upgrading this septum piercing yesterday that I performed before the pandemic started. This client decided upon a solid 14k yellow gold ""Audrey"" by our friends at @buddhajewelryorganics. This cup and divit ring features a delicate single line of prong set czs for a little sparkle with a big personality.","97","8","0"
"2797547341511916370","2022-03-19_2797547341511916370.mp4","I have waited a long time to post this, 1.5 yrs in progress to completion. Solid 14k white gold ear project completed with every piece by @buddhajewelryorganics. Ear projects and currations take time and diligence to heal properly. Aftercare and proper downsizing are essential to the overall outcome and this client nailed it!  This client has been an absolute all star to work with!

This project features:
Daith-the ""Fame""
Faux rook- ""Noble""
Double outer helix- ""Vivienne"" and ""Lux""
Flat- ""Lyra""
Lower to mid helix-
""Celestial"" with London blue topaz 
Lobe- ""Mini Moet""
Stacked 2nds- ""staxx"" and ""trinity""
Stacked 3rds- ""Multiplicity""and ""Gold Blooded""

Swipe to see mini video of this project in all its speldor!","1531","29","0"
"2797547426211655376","2022-03-19_2797547426211655376.webp","I have waited a long time to post this, 1.5 yrs in progress to completion. Solid 14k white gold ear project completed with every piece by @buddhajewelryorganics. Ear projects and currations take time and diligence to heal properly. Aftercare and proper downsizing are essential to the overall outcome and this client nailed it!  This client has been an absolute all star to work with!

This project features:
Daith-the ""Fame""
Faux rook- ""Noble""
Double outer helix- ""Vivienne"" and ""Lux""
Flat- ""Lyra""
Lower to mid helix-
""Celestial"" with London blue topaz 
Lobe- ""Mini Moet""
Stacked 2nds- ""staxx"" and ""trinity""
Stacked 3rds- ""Multiplicity""and ""Gold Blooded""

Swipe to see mini video of this project in all its speldor!","1531","29","0"
"2799702554398119463","2022-03-22_2799702554398119463.webp","Daiths are one of my all time favorite areas to pierce! This fresh daith is rocking a beautiful niobium ring by @noahbabcock at @interstellarjewelryproductions. I just love how this fits her anatomy!","133","2","0"
"2800578337588943038","2022-03-23_2800578337588943038.webp","Extend an olive branch even if it is for just yourself... find peace! Fresh double helix with a solid 14k yellow gold olive branch and tribead by @junipurrjewelry. Delicately detailed with light green czs for a bright addition to any ear.","776","4","0"
"2801264977156318870","2022-03-24_2801264977156318870.webp","Started a nostril project a few weeks ago with a mid nostril upgrade to a solid 14k yellow gold ""Multiplicity"" and added a fresh high nostril today with a solid 14k yellow gold ""Desden"" both by our amazing friends at @buddhajewelryorganics. Cannot wait until its finished and we put the final touches on it.","1230","16","0"
"2801871893799658384","2022-03-25_2801871893799658384.webp","The heart knows no bounds! 
Fresh flat piercing with a solid 14k white gold ""Heartbreak"" by our friends at @junipurrjewelry. A stunning heart solitaire sits amongst delicate beams of white light.","650","7","0"
"2802633965836826889","2022-03-26_2802633965836826889.webp","A healed daith is a happy daith... made even happier with a killer upgrade. This client chose a solid 14k white gold ""INDRA"" by our friends at @buddhajewelryorganics. A delicate prong set line of czs lays amongst delicate white gold detailing for a truly elaborate addition to any ear.","452","11","0"
"2805446723349119913","2022-03-30_2805446723349119913.mp4","Fresh new restock of buddhaful @buddhajewelryorganics threadless ends. From minimalist to extravagant, there is a piece for every taste and space. Come on in and check them out!","724","20","0"
"2805599346130095977","2022-03-30_2805599346130095977.webp","The spotlight can be such a beautiful place to be! Introducing the ""spotlight"" in solid 14k yellow gold by our friends at @buddhajewelryorganics. A genuine turquoise pyramid sits atop a stunning cz trio for a look designed to be stared at!","79","4","0"
"2806203756611946419","2022-03-31_2806203756611946419.webp","This conch was performed by me a few years back. She came in for an upgrade today  and decided on a beautiful 14k white gold ""phoenix feather"" by @aurisjewelry. This piece compliments the clients anatomy perfectly for a wonderful addition to their ear.","203","5","0"
"2809932670310880582","2022-04-05_2809932670310880582.webp","Healed philitrum/Medusa piercing properly downsized.
@christig_  came in to upgrade her current setup and chose a stunning 14k white gold ""laser disk"" by our friends at @buddhajewelryorganics. Great shimmer and great shine but without the setting of a stone. This piece is a great fit for this clients anatomy and quite the eye catcher.","142","5","0"
"2810682321603428923","2022-04-06_2810682321603428923.webp","Fresh earlobe curation. This client decided on a stacked ""hammered disk""combination in solid 14k yellow and white gold. We then added a centered 3rd hole with a set of 14k yellow gold ""mishka""s. All jewelry by our friends at @buddhajewelryorganics.  Earlobes are sisters, not twins.
Human anatomy is notoriously unbalanced, and the beauty is in this imperfection. Embrace what makes you uniquely you!
Swipe for other side!","290","12","0"
"2810682321611809490","2022-04-06_2810682321611809490.webp","Fresh earlobe curation. This client decided on a stacked ""hammered disk""combination in solid 14k yellow and white gold. We then added a centered 3rd hole with a set of 14k yellow gold ""mishka""s. All jewelry by our friends at @buddhajewelryorganics.  Earlobes are sisters, not twins.
Human anatomy is notoriously unbalanced, and the beauty is in this imperfection. Embrace what makes you uniquely you!
Swipe for other side!","290","12","0"
"2811424266307000220","2022-04-07_2811424266307000220.webp","Happily healed navel piercing came in for an amazing upgrade! This navel curve is by our friends at @leroifinejewellery and part of their ""Bijoux"" collection. A large arctic blue faceted center with three faceted mint czs below ... for a gorgeous addition 😍","105","2","0"
"2812089339610481520","2022-04-08_2812089339610481520.webp","I performed this conch piercing 6 weeks ago, and today she came in for a downsize. We pierced her with a solid 14k yellow gold ""Oh My My"" by our friends at @buddhajewelryorganics. Downsizing your piercing post is absolutely needed for healing and should be done as promptly as possible for best overall results. Thank you to all my clients who take the extra step to make sure their piercings thrive!","248","6","0"
"2814885450244184290","2022-04-12_2814885450244184290.webp","Fresh lower helix piercing with a solid 14k white gold ""Lyra"" by our friends at @buddhajewelryorganics. This cluster has an obtuse penta cut genuine amethyst with two princess cut accents of genuine mercury mist topaz and cz. This piece provided a nice splash of color for this clients ear.","97","5","0"
"2816385924330919969","2022-04-14_2816385924330919969.webp","I performed this conch piercing a little bit over 2 yrs ago. This client came in for a stunning upgrade! She chose a solid 14k yellow gold ""Crown Jewels"" by our amazing friends at @buddhajewelryorganics. Delicate beading anchors four  beautiful baguette cut czs with 3 micro czs nestled in between. This piece curves perfectly with this clients anatomy.","86","6","0"
"2817024928794788510","2022-04-15_2817024928794788510.webp","Spring and green go hand in hand. I got the privilege of finishing this triple helix to finish up last night. Top has a gorgeous 14k yellow gold ""Fervor"" with genuine moss agate. The middle got upgraded to a spectacular solid 14k gold ""Covet"" with genuine moss agate and cz accents but by our amazing friends at @buddhajewelryorganics. Bottom(not by me) has a solid 14k gold threadless end by @mayajewelry. What a great combination for a great client!","970","12","0"
"2820010628652458172","2022-04-19_2820010628652458172.mp4","Fresh restock of all the pretties you know and love by @buddhajewelryorganics. Solid 14k rose, white and yellow gold for days... from minimalist to extravagant! Come on in and check them out! 
Genuine diamonds and stones available as well!
What's your next buddhaful addition?","966","6","0"
"2821403279818921899","2022-04-21_2821403279818921899.webp","Mid-helix with a stunning solid 14k white gold ""crave"" by our stellar friends at @buddhajewelryorganics. Genuine moss agate sits atop 2 prong set fixed czs for a fixed bar style composition like no other. Available in 14k yellow and 14k rose gold as well.
What do you crave?","367","5","0"
"2822128046188466347","2022-04-22_2822128046188466347.webp","Super happy with how this fresh triple helix turned out.
Featuring a large ""Stella"" in solid 14k white gold by @junipurrjewelry nestled between 2 @swarovski cz solitaires. This composition fits the amazing clients anatomy perfectly.","4467","22","0"
"2824995051824454208","2022-04-26_2824995051824454208.webp","This daith is slaying with a killer ""Unforgettable"" in solid 14k yellow gold by our friends at @buddhajewelryorganics. Alternating baguette and cz solitaires create an amazing sunburst effect for a dynamic statement piece. What's your next buddhaful addition?","156","11","0"
"2825759240574579718","2022-04-27_2825759240574579718.webp","Most times I get to do awesome stuff and this ear is no different! Dripping in white gold from our friends at  @buddhajewelryorganics. 1.5 yrs in the making, for an ear curation that I am super proud of!
Featuring: from top to bottom
The ""Valentina""cz fan
The ""Jaxon"" cz dangle
The ""Moet"" in sky blue topaz
The ""dior"" cz
The ""love line"" cz
The ""Desden"" cz
The ""lux spike"" cz
The ""Arthaus"" cz
And peacock blue cremation pieces in white gold.","133","8","0"
"2830104697174004937","2022-05-03_2830104697174004937.webp","Are you down like that? Down like what?
Fresh daith with a solid 14k yellow gold ""down like that"" by our friends at @buddhajewelryorganics.
Fresh upgrades:
14k yellow gold ""quad bead"" by @buddhajewelryorganics 
14k yellow gold ""Bee"" by @junipurrjewelry 
14k yellow gold ""honeycomb"" by @junipurrjewelry 
WhaT a great combination for a super rad client. Thank you for your trust!","75","10","0"
"2831636586522059772","2022-05-05_2831636586522059772.webp","""Havana ooo la la"" 1 yr healed and happily changed to a solid 14k yellow gold ""Havana"" threadless end by @junipurrjewelry. 5 oval cut czs in petal like settings for a curve that sits perfectly in this clients anatomy!","109","2","0"
"2832967804322034770","2022-05-07_2832967804322034770.webp","Super brave young lady got her lobes pierced! We had a blast doing these! She picked out a stunning pair of titanium set purple flowers by our amazing friends at @neometaljewelry. I think the look on her face says it all! Thank you so much for the trust!","157","13","0"
"2835924222184275692","2022-05-11_2835924222184275692.webp","The disc collection in 14k yellow gold by our friends at @buddhajewelryofficial. Whether it is hammered, textured or high polish, now there is a disc for every taste! Come check them out! Available in white, yellow, and rose!","52","3","0"
"2835983701750585009","2022-05-11_2835983701750585009.webp","I absolutely love everything about this clients unique anatomy! This client loves pink and purple so she chose two absolutely stunning solid 14k yellow gold pieces to adorn her tragus with. Fresh double tragus featuring the ""Lyra"" with genuine amethyst, mercury mist topaz and cz, and a genuine pink sapphire solitaire by our amazing friends at @buddhajewelryofficial.
I love what I do! Thank you for your trust!","75","3","0"
"2838072457887855200","2022-05-14_2838072457887855200.webp","Daith pierced by me alittle over a year ago came in for an stellar upgrade. Upgraded to a gorgeous niobium curvy cutie by our friends at @interstellarjewelryproductions. Happily healed and now happily upgraded!","52","3","0"
"2840251218343316756","2022-05-17_2840251218343316756.webp","I love nostril piercings that carry bold statement pieces! This client came in with her healed nostril done by me around a year ago for a stellar upgrade! We upgraded them to a solid 14k white gold ""Paragon"" by our friends at @buddhajewelryofficial. This piece matches curve for current with her anatomy for a super cute fit! Super happy this piece found its forever home with this amazing client!","95","6","0"
"2840328091621378126","2022-05-17_2840328091621378126.webp","And she is in for her build! So excited...@dynatrac axles swaps, @psc_performance_steering, @dirtylifewheels beadlocks, 37 @nittotire @adamsdriveshaft! She will be stretching her legs at Wheeling for warriors for the first time!","50","3","0"
"2846070513412283290","2022-05-25_2846070513412283290.webp","This client has loved opals for as long as I can remember. We decided to start bringing in genuine opals into her piercing collection. Happily healed helix upgraded to a solid 14k white gold ""Zuri"" threadless end. We also connected it for a snug hoop effect with a center cz 14k white gold link chain both by our amazing friends at @buddhajewelryofficial. Always blessed to be doing what I love with amazing clients!","2329","16","0"
"2846819608296845186","2022-05-26_2846819608296845186.webp","I did this clients septum about 8 months ago with a solid 14k yellow gold cup and divit ring... and she came in for her forever piece today!
Solid 14k yellow gold ""Lala"" by  our amazing friends at @buddhajewelryofficial
Happy clients make my world go round!","142","7","0"
"2852585361978694058","2022-06-03_2852585361978694058.webp","My jeep made it home! Huge short out to @overbuilt_empire for all the hard work!","103","10","0"
"2852649369875000928","2022-06-03_2852649369875000928.webp","I get to do rad things with rad people! Fresh nostril piercing with a solid 14k yellow gold ""Dephine"" by our stellar friends at @buddhajewelryofficial. A stunning genuine opal center delicately surrounded by czs for a stunning halo effect! This client was over the moon with the results! Happy clients... happy piercer!","67","6","0"
"2860549991674634063","2022-06-14_2860549991674634063.webp","Super rad upgrade for this amazing client! Fully healed and upgraded to this killer solid 14k yellow gold ""Gigi"" by our amazing friends at @buddhajewelryofficial. This clicker has a delicate row of czs with attention to delicate beading accents and genuine opals!","153","10","0"
"2861349965071210194","2022-06-15_2861349965071210194.webp","I love doing what I do! 
Fresh double forward helix with a solid 14k yellow gold ""3 little pears"" and a solid 14k yellow gold ""dagger"" by our amazing friends at @buddhajewelryofficial. What a great combination for an amazing person!","64","5","0"
"2865727579449864187","2022-06-21_2865727579449864187.webp","Piercing not done by me! But wow what an upgrade. We upgraded this healed daith piercing to a killersolid 14k yellow gold  @tawapa beaded ring.","116","4","0"
"2867064619745256549","2022-06-23_2867064619745256549.webp","Upper mid helix healed and not by me. Fresh Lower mid helix done with a stellar solid 14k white gold ""Oh My My"" by our amazing friends at @buddhajewelryofficial. What a radiant choice for an amazing client!","72","7","0"
"2870653681399921913","2022-06-28_2870653681399921913.mp4","Full restock of @buddhajewelryofficial. Plus some extremely gorgeous new launches! As always perfectly executed in solid 14k yellow, white and rose gold!","275","18","0"
"2872866671900746240","2022-07-01_2872866671900746240.webp","Fresh conch piercing with a solid 14k white gold ""Grace"" threadless end by our amazing friends at @buddhajewelryofficial. This piece features a stunning green spinel surrounded by czs. Cannot wait to see what this client has planned next!","64","6","0"
"2875799523075467261","2022-07-05_2875799523075467261.webp","So happy with how this fresh flat/ faux rook came out! This client came in and fell in love with a solid 14k yellow gold ""Enchant"" from the new launch ""Hot Gold Summer"" by our friends at @buddhajewelryofficial. Genuine opal surrounded by delicate beading and crowned with czs, for a look that is simply enchanting.","70","8","0"
"2877969328781867269","2022-07-08_2877969328781867269.webp","Healed septum done by me and now happily upgraded to a solid 14k white gold ""Rise and Shine"" with genuine Swiss blue topaz to cz hombre by our amazing friends at @buddhajewelryofficial. The perfect piece for this amazing client!","89","10","0"
"2881603200520299321","2022-07-13_2881603200520299321.webp","Fresh faux rook piercing for this spectacular client! She chose a solid 14k yellow gold ""Cascade"" from our amazing friends at @buddhajewelryofficial. We placed this piece according to her anatomy and where it can sit cradled for a happy heal!","87","10","0"
"2885942583740078645","2022-07-19_2885942583740078645.webp","Fresh tragus with a solid 14k yellow gold ""Multiplicity"" threadless end by our amazing friends at @buddhajewelryofficial. This elegant piece of jewelry has 3 marquise cut czs in a slight arc making it a very versatile  style for any piercing.","80","6","0"
"2887372793018589437","2022-07-21_2887372793018589437.webp","Self love is Eternal and so is this fresh middle helix! Solid 14k white gold ""Eternal"" threadless end by our stellar friends at @buddhajewelryofficial. This threadless end has five delicatly connected czs in a stunning arc that can be used in a variety of piercings. This client decided this piece would be perfect for this area and I couldn't agree more!","96","6","0"
"2888120200971125527","2022-07-22_2888120200971125527.webp","Sometimes all you need is a little jewelry upgrade! Piercings not by me...
This amazing client came in with butterfly backed studs in her double tragus... but we upgraded them to @neometaljewelry flat backed studs with solid 14k yellow gold threadless ends by our amazing friends at @buddhajewelryofficial 
Top: solid 14k yellow gold ""staxx"" with genuine white topaz
Bottom: solid 14k yellow gold ""Honor"" with cz center stone
What a killer look for an equally rad client!","63","6","0"
"2893902895244246128","2022-07-30_2893902895244246128.webp","Been super busy at the shop, and have forgotten to post! Here is a super fun start to an ear curation. Fresh double helix with solid 14k white gold ""khalo"" and a solid 14k white gold ""Mishka"" both by our amazing friends at @buddhajewelryofficial. I can't wait to see what this client has planned next!","82","6","0"
"2901120091875789997","2022-08-09_2901120091875789997.webp","Fresh daith with a solid 14k gold ""Baloo"" by our friends at @junipurrjewelry. This cup and divit ring has 5 czs on the inside of the ring in cascading size for a dynamic look that provides all the bear necessities!","96","3","0"
"2901866989845065269","2022-08-10_2901866989845065269.webp","This amazing client came to me after being told no to an industrial/scaffa piercing from Buffalo all the way to Albany due to her anatomy. We made it happen for her with a custom industrial/scaffa piece created by the one and only @noahbabcock at @interstellarjewelryproductions . This piece works perfectly for her anatomy and gave her what she always wanted in a safe way. Made completely out of implant grade titanium so she will never have to worry about the what ifs. Thank you for your trust!","195","13","0"
"2902585074375570379","2022-08-11_2902585074375570379.webp","Fresh flat piercing with a solid 14k white gold ""Esmee"" by our awesome friends at @buddhajewelryofficial. Flat piercings look amazing with all sorts of styles in them, large or small... but this piece just knocks it out of the park. Thank yu for your trust!","87","6","0"
"2904087138870301510","2022-08-13_2904087138870301510.webp","Awesome fresh triple helix combo for this amazing client! All soild 14k yellow gold and all by our amazing friends at @buddhajewelryofficial. Everything looks better in gold! This triple helix features a stunning combo perfectly picked by her. Featuring 
Top: mini ""pump up the volume "" with genuine smokey quartz
Middle: ""Mishka"" with genuine @Swarovski czs
Bottom: ""Blade""","105","6","0"
"2906286987850279048","2022-08-16_2906286987850279048.webp","There is nothing quite like a fresh jewelry upgrade. We upgraded this happily healed tragus piercing done by me to a killer solid 14k yellow gold ""Elevate"" with genuine rutilated quartz and a genuine @swarovski accent row by our amazing friends at @buddhajewelryofficial.","73","8","0"
"2908341034054377993","2022-08-19_2908341034054377993.webp","Just keep swimming! Soild 14k white gold ""koi"" for this fresh helix from @junipurrjewelry. Awesomely detailed down to the whiskers. Thank you for your trust!","95","6","0"
"2916327332887343388","2022-08-30_2916327332887343388.mp4","Full restock of @buddhajewelryofficial! All the ones you have grown to love and some you haven't even seen yet! Come on in and check them out!","238","19","0"
"2918523612170363622","2022-09-02_2918523612170363622.webp","Got to do a super rad addition to this gold ear project yesterday. We added a stacked lobe in between her first and current seconds. Featuring a solid 14k yellow gold ""Paris"" with genuine white topaz and a solid 14k yellow gold ""Mishka"" in cz. Both are made by our amazing friends at @buddhajewelryofficial.  Cannot wait to see what we add next! Happy healing!","80","5","0"
"2919225894629295489","2022-09-03_2919225894629295489.webp","Fresh upgrade for this helix(not by me). we upgraded this stellar clients healed piercing to a solid 14k white gold ""Paragon"" with double cz , and connected it for a hoop like effect with a slid 14k white gold ""Cressida"" 3 bead chain both by our friends at @buddhajewelryofficial. I absolutely adore this combo!","50","5","0"
"2921464901010529876","2022-09-06_2921464901010529876.webp","Fresh tragus piercing with a solid 14k white gold ""Vivienne"" with genuine London blue topaz and @swarovski czs by our amazing friends at @buddhajewelryofficial","71","8","0"
"2923628778987335061","2022-09-09_2923628778987335061.webp","Fresh double helix piercing with a solid 14k yellow gold ""Vela"" with genuine moss agate and a solid 14k yellow gold ""Paris"" with genuine white topaz both by our friends at @buddhajewelryofficial. I love the way these two pieces play together. What a killer combination for a super rad client!","40","6","0"
